t (s),v (m/s)
1229.28745,15.10000038
1230.290913,15.17000008
1231.297865,15.18000031
1232.290445,15.38000011
1233.291998,15.5
1234.291725,15.44999981
1235.300175,15.75
1236.296222,15.81000042
1237.297318,16.09000015
1238.302693,16.25
1239.297354,16.64999962
1240.290353,16.84000015
1241.294176,16.85000038
1242.291558,16.72999954
1243.295924,16.37000084
1244.296731,16.19000053
1245.303345,15.63000011
1246.29088,14.93000031
1247.280294,13.89999962
1248.298782,13.77000046
1249.285081,15.02000046
1250.298807,14.23999977
1251.282215,13.06999969
1252.285842,11.28999996
1253.302058,7.889999866
1254.285962,7.849999905
1255.300204,9.050000191
1256.296175,9.710000038
1257.297627,9.840000153
1258.305328,9.630000114
1259.29968,9.529999733
1260.291832,9.779999733
1261.291342,10.01000023
1262.289156,10.09000015
1263.292812,10.10999966
1264.304475,10.14999962
1265.289437,10.47999954
1266.281975,10.46000004
1267.294872,10.67000008
1268.28356,10.56999969
1269.300201,10.64999962
1270.296057,10.53999996
1271.290668,11.42000008
1272.292812,10.81000042
1273.289773,10.84000015
1274.289384,10.60999966
1275.298393,10.53999996
1276.296367,10.59000015
1277.29252,10.72000027
1278.285259,10.5
1279.297715,10.5
1280.2924,10.35000038
1281.285093,10.14999962
1282.297515,9.93999958
1283.289952,9.819999695
1284.294529,9.579999924
1285.286759,9.479999542
1286.294574,9.720000267
1287.292404,9.890000343
1288.289628,9.869999886
1289.292224,9.989999771
1290.291371,10.09000015
1291.297073,10.10000038
1292.296851,9.909999847
1293.286606,10.28999996
1294.293935,10.52999973
1295.293249,10.35000038
1296.29592,10.27999973
1297.304109,10.14999962
1298.293032,9.960000038
1299.30081,10.05000019
1300.296993,9.93999958
1301.294543,10.01000023
1302.291936,10.18999958
1303.290816,10.68999958
1304.291695,10.93000031
1305.294402,11.31999969
1306.291085,11.72999954
1307.304091,12.15999985
1308.289471,12.46000004
1309.298428,12.89000034
1310.290459,13.55000019
1311.297707,14.11999989
1312.282833,14.47999954
1313.293532,14.5
1314.292079,14.94999981
1315.2826,15.27999973
1316.295638,14.85000038
1317.302615,15.14000034
1318.290462,15.30000019
1319.287324,14.19999981
1320.291544,13.76000023
1321.299974,14.21000004
1322.305693,14.55000019
1323.299952,14.34000015
1324.295768,14.81000042
1325.289071,14.85000038
1326.285143,14.76000023
1327.291041,13.89999962
1328.291795,12.85999966
1329.297477,12.32999992
1330.294604,11.72999954
1331.283829,12.14999962
1332.285859,12.31000042
1333.299554,12.36999989
1334.290332,12.73999977
1335.295401,12.81999969
1336.288887,13.07999992
1337.301356,13.23999977
1338.287172,13.47000027
1339.288477,13.42000008
1340.293353,12.81000042
1341.293448,12.19999981
1342.282128,12.25
1343.292038,12.22999954
1344.287952,11.53999996
1345.292745,11.51000023
1346.301033,12.09000015
1347.290184,12.65999985
1348.285172,12.07999992
1349.284588,12.47999954
1350.288439,12.72000027
1351.28665,12.52999973
1352.291336,12.47000027
1353.292441,12.52000046
1354.287515,12.68000031
1355.284494,12.61999989
1356.308741,12.30000019
1357.296088,13.30000019
1358.288577,12.35000038
1359.302674,13.09000015
1360.288996,10.18999958
1361.292997,8.5
1362.293212,8.390000343
1363.291209,8.069999695
1364.289142,8.979999542
1365.292082,9.220000267
1366.300838,9.449999809
1367.290424,9.600000381
1368.289548,9.829999924
1369.28491,10.13000011
1370.291591,10.60999966
1371.299569,10.76000023
1372.30291,11.09000015
1373.289925,11.02999973
1374.288337,10.80000019
1375.291881,9.350000381
1376.292137,7.630000114
1377.298293,7.059999943
1378.294414,7.269999981
1379.302406,7.909999847
1380.303791,7.869999886
1381.281546,6.760000229
1382.304738,6.71999979
1383.286357,6.5
1384.29455,7.389999866
1385.280327,6.610000134
1386.291844,7.449999809
1387.278138,7.989999771
1388.278545,8.840000153
1389.296002,8.949999809
1390.305629,9.380000114
1391.3018,9.829999924
1392.30366,8.770000458
1393.288435,8.180000305
1394.296419,8.930000305
1395.302587,9.460000038
1396.303915,9.619999886
1397.30256,9.880000114
1398.294572,10.36999989
1399.279637,10.35999966
1400.280116,10.35000038
1401.293205,9.100000381
1402.2807,7.829999924
1403.276334,6.920000076
1404.303657,6.400000095
1405.288038,6.389999866
1406.296209,5.050000191
1407.291303,4.610000134
1408.289973,3.769999981
1409.289933,3.630000114
1410.290129,2.579999924
1411.307883,1.75
1412.296937,0.8299999833
1413.291283,0.8600000143
1414.296943,0.5899999738
1415.294495,0.3899999857
1416.294848,0
1417.301593,0
1418.292986,0
1419.298531,0
1420.298548,0
1421.293503,0
1422.30312,0
1423.290548,0
1424.291761,0
1425.292258,0
1426.293703,0
1427.30024,0.150000006
1428.296561,0.1599999964
1429.286287,0
1430.302787,0
1431.307418,0
1432.295486,0
1433.302515,0
1434.304361,0
1435.298532,0
1436.294225,0
1437.302121,0
1438.287751,0
1439.298553,0
1440.297431,0
1441.297386,0
1442.302005,0
1443.291058,0
1444.280838,0
1445.294222,0
1446.292817,0
1447.298739,0
1448.297251,0
1449.296994,0
1450.298198,0
1451.298331,0
1452.292376,0
1453.309719,0
1454.295818,0
1455.294722,0
1456.306261,0
1457.298325,0
1458.295859,0
1459.295221,0
1460.296989,0
1461.289936,0
1462.293209,0
1463.317726,0
1464.29056,0
1465.305776,0
1466.287193,0
1467.293159,0
1468.309519,0
1469.292265,0
1470.289923,0
1471.296563,0
1472.297931,0
1473.301491,0
1474.300742,0
1475.305264,0
1476.291563,0
1477.290858,0
1478.29075,0
1479.291785,0
1480.296917,0
1481.304116,0
1482.29744,0
1483.294743,0
1484.290435,0
1485.295621,0
1486.292568,0
1487.299934,0
1488.288538,0
1489.29758,0
1490.28488,0
1491.281225,0
1492.289555,0
1493.303359,0
1494.299898,0
1495.296077,0
1496.299605,0
1497.296064,0
1498.299415,0
1499.305542,0
1500.305351,0
1501.298009,0
1502.294454,0
1503.296723,0
1504.301774,0
1505.299692,0
1506.286896,0
1507.299728,0
1508.284812,0
1509.292278,0
1510.293554,0
1511.298084,0
1512.295612,0
1513.297434,0
1514.302631,0
1515.289916,0
1516.300347,0
1517.305822,0
1518.287218,0
1519.296387,0
1520.295199,0
1521.290906,0
1522.289958,0
1523.299634,0
1524.302295,0
1525.29434,0
1526.294045,0
1527.298871,0
1528.298447,0
1529.280662,0
1530.293738,0
1531.299678,0
1532.287356,0
1533.296204,0
1534.300859,0
1535.297303,0
1536.297114,0
1537.293977,0
1538.30207,0
1539.286702,0
1540.308599,0
1541.295272,0
1542.304837,0
1543.303806,0
1544.306176,0
1545.297197,0
1546.298661,0
1547.297646,0
1548.291777,0
1549.301395,0
1550.304832,0
1551.286313,0
1552.293028,0
1553.308068,0
1554.29653,0
1555.289325,0
1556.29415,0
1557.304853,0
1558.303125,0
1559.29351,0
1560.295561,0
1561.29027,0
1562.306707,0
1563.29573,0
1564.286017,0
1565.28964,0
1566.291511,0
1567.294815,0
1568.289434,0
1569.298554,0
1570.299322,0
1571.296933,0
1572.296081,0
1573.292796,0
1574.301557,0
1575.285425,0
1576.294846,0
1577.299325,0
1578.305978,0
1579.285764,0
1580.292384,0
1581.290743,0
1582.297154,0
1583.289683,0
1584.291239,0
1585.294601,0
1586.304579,0
1587.292682,0
1588.289695,0
1589.294589,0
1590.297948,0
1591.28618,0
1592.294769,0
1593.300396,0
1594.291717,0
1595.298304,0
1596.283576,0
1597.298838,0
1598.302664,0
1599.286883,0
1600.299645,0
1601.294721,0
1602.294194,0
1603.302594,0
1604.305911,0
1605.293329,0
1606.29852,0
1607.30369,0
1608.293159,0
1609.28958,0
1610.29931,0
1611.297723,0
1612.301296,0
1613.295264,0
1614.303233,0
1615.30065,0
1616.289399,0
1617.304377,0
1618.294348,0
1619.294192,0
1620.29331,0
1621.28081,0
1622.304577,0
1623.301167,0
1624.294628,0
1625.301193,0
1626.304534,0
1627.296987,0
1628.290344,0
1629.294649,0
1630.292898,0
1631.289504,0
1632.300261,0
1633.305261,0
1634.298122,0
1635.300598,0
1636.303712,0
1637.298399,0
1638.297084,0
1639.294566,0
1640.29659,0
1641.294559,0
1642.305487,0
1643.284381,0
1644.297847,0
1645.301242,0
1646.29222,0
1647.302378,0
1648.305192,0
1649.294287,0
1650.290273,0
1651.299942,0
1652.30589,0
1653.288432,0
1654.289135,0
1655.294877,0
1656.296591,0
1657.297378,0
1658.287227,0
1659.29201,0
1660.298149,0
1661.297835,0
1662.302704,0
1663.299944,0
1664.291164,0
1665.294687,0
1666.289738,0
1667.301333,0
1668.301931,0
1669.296646,0
1670.295251,0
1671.287055,0
1672.290803,0
1673.296159,0
1674.293059,0
1675.293205,0
1676.297737,0
1677.302561,0
1678.292326,0
1679.298372,0
1680.296663,0
1681.306672,0
1682.30196,0
1683.291836,0
1684.300453,0
1685.304141,0
1686.296769,0
1687.288863,0
1688.289209,0
1689.299295,0
1690.293229,0
1691.29889,0
1692.288037,0
1693.286742,0
1694.293754,0
1695.300742,0
1696.305583,0
1697.303367,0
1698.293593,0
1699.29012,0
1700.292898,0
1701.28834,0
1702.286735,0
1703.289217,0
1704.296064,0
1705.297935,0
1706.299754,0
1707.294529,0
1708.279794,0
1709.301239,0
1710.298619,0
1711.292938,0
1712.287804,0
1713.302864,0
1714.29002,0
1715.285597,0
1716.282477,0
1717.283203,0
1718.278746,0
1719.292377,0
1720.28964,0
1721.298788,0
1722.276862,0
1723.27769,0
1724.281283,0
1725.277915,0
1726.285668,0
1727.293118,0
1728.2753,0
1729.293163,0
1730.283936,0
1731.284522,0
1732.283248,0
1733.29511,0
1734.302331,0
1735.293251,0
1736.298126,0
1737.302595,0
1738.291319,0
1739.277216,0
1740.279787,0
1741.27859,0
1742.295128,0
1743.297593,0
1744.305737,0
1745.293987,0
1746.286518,0
1747.3022,0
1748.287163,0
1749.293177,0
1750.28668,0
1751.294495,0
1752.293002,0
1753.295156,0
1754.300242,0
1755.288052,0
1756.300405,0
1757.291964,0
1758.290019,0
1759.307288,0
1760.279866,0
1761.276288,0
1762.277446,0
1763.284266,0
1764.295377,0
1765.280367,0
1766.279234,0
1767.281435,0
1768.294024,0
1769.289881,0
1770.294774,0
1771.287373,0
1772.293014,0
1773.287193,0
1774.282152,0
1775.277715,0
1776.28552,0
1777.290424,0
1778.285639,0
1779.287023,0
1780.291764,0
1781.289537,0
1782.291382,0
1783.292713,0
1784.293943,0
1785.289938,0
1786.277019,0
1787.289361,0
1788.28003,0
1789.282981,0
1790.299822,0
1791.291194,0
1792.299603,0
1793.297894,0
1794.297286,0
1795.297802,0
1796.298404,0
1797.296187,0
1798.301563,0
1799.29288,0
1800.301981,0
1801.297262,0
1802.303094,0
1803.295071,0
1804.278052,0
1805.277131,0
1806.280836,0
1807.295472,0
1808.302547,0
1809.292698,0
1810.298122,0
1811.320357,0
1812.305649,0
1813.292544,0
1814.291294,0
1815.300912,0
1816.285222,0
1817.313505,0
1818.293694,0
1819.28114,0
1820.302855,0
1821.286788,0
1822.295335,0
1823.295724,0
1824.300633,0
1825.287829,0
1826.279699,0
1827.296052,0
1828.301428,0
1829.301443,0
1830.303638,0
1831.297237,0
1832.301541,0
1833.28882,0
1834.292542,0
1835.29375,0
1836.301928,0
1837.302146,0
1838.287946,0
1839.289,0
1840.289694,0
1841.296697,0
1842.304588,0
1843.290518,0
1844.284238,0
1845.289988,0
1846.296117,0
1847.300652,0
1848.292629,0
1849.289037,0
1850.293799,0
1851.293467,0
1852.296258,0
1853.294419,0
1854.302564,0
1855.296385,0
1856.296384,0.150000006
1857.293086,0.2800000012
1858.293569,0.2700000107
1859.298456,0
1860.30358,0
1861.303396,0
1862.298029,0
1863.290597,0
1864.293723,0
1865.286578,0
1866.296521,0
1867.288968,0
1868.294223,0
1869.280714,0
1870.281498,0.2199999988
1871.281873,0.1700000018
1872.278507,0
1873.28253,0
1874.283499,0
1875.280273,0.2800000012
1876.292692,0.4399999976
1877.294545,0.6000000238
1878.293977,0.6800000072
1879.292394,0.6899999976
1880.290038,0.8199999928
1881.28967,0.9200000167
1882.298562,1.090000033
1883.288728,1.639999986
1884.299167,2.039999962
1885.295151,2.519999981
1886.29773,3.200000048
1887.282897,3.74000001
1888.282116,3.710000038
1889.289595,3.660000086
1890.297793,3.890000105
1891.29158,4.340000153
1892.303853,4.909999847
1893.291729,4.920000076
1894.292931,4.71999979
1895.294151,5.090000153
1896.288413,4.670000076
1897.287482,4.550000191
1898.301384,4.420000076
1899.300591,4.75
1900.299688,4.960000038
1901.300363,4.989999771
1902.303096,5.360000134
1903.297904,5.929999828
1904.295211,6.420000076
1905.287129,6.960000038
1906.28976,7.860000134
1907.294108,8.460000038
1908.28866,9.079999924
1909.293403,9.489999771
1910.294473,9.56000042
1911.289837,9.840000153
1912.302761,9.93999958
1913.288812,9.869999886
1914.292857,10.35999966
1915.28597,10.76000023
1916.292558,10.34000015
1917.293068,10.27000046
1918.298567,10
1919.295817,9.930000305
1920.299962,9.850000381
1921.290003,9.729999542
1922.301721,9.619999886
1923.292135,9.479999542
1924.298172,8.550000191
1925.293294,8.579999924
1926.297578,8.729999542
1927.295838,8.579999924
1928.301596,9.029999733
1929.295218,8.520000458
1930.287703,9.119999886
1931.297947,8.869999886
1932.301844,8.960000038
1933.297994,9.100000381
1934.278019,9.029999733
1935.297954,9.210000038
1936.299932,9.06000042
1937.30196,9.159999847
1938.290634,9.210000038
1939.289568,9.220000267
1940.286293,9.100000381
1941.292304,9.180000305
1942.292324,9.390000343
1943.303399,9.800000191
1944.288386,9.869999886
1945.2917,9.770000458
1946.290202,9.699999809
1947.304587,9.800000191
1948.297654,10.30000019
1949.298287,10.25
1950.285526,10.68999958
1951.298523,11.22000027
1952.297418,11.42000008
1953.295743,11.61999989
1954.303079,11.69999981
1955.283715,11.88000011
1956.28932,11.68000031
1957.294339,11.39999962
1958.288629,11.26000023
1959.285918,10.81999969
1960.304337,10.64999962
1961.288405,10.43000031
1962.289728,10.26000023
1963.278435,10.22999954
1964.299626,10.19999981
1965.29081,9.979999542
1966.29633,9.989999771
1967.300868,9.819999695
1968.290302,9.840000153
1969.293702,9.529999733
1970.288509,9.369999886
1971.292849,9.25
1972.288396,9.020000458
1973.288666,8.949999809
1974.284991,8.930000305
1975.283383,8.890000343
1976.290291,8.43999958
1977.290148,8.359999657
1978.305677,8.220000267
1979.290052,8.270000458
1980.290774,6.980000019
1981.30043,5.829999924
1982.29712,4.940000057
1983.290406,4.960000038
1984.300316,4.639999866
1985.299865,3.930000067
1986.297327,2.950000048
1987.302015,3.710000038
1988.302562,3.890000105
1989.293658,4.199999809
1990.30327,4.309999943
1991.29226,4.25
1992.28748,4.28000021
1993.283376,4.349999905
1994.30535,3.900000095
1995.292787,4.010000229
1996.291249,3.460000038
1997.299703,3.609999895
1998.301786,4.170000076
1999.292466,4.130000114
2000.295342,3.930000067
2001.28863,3.75999999
2002.288603,4.170000076
2003.289478,4.309999943
2004.316646,4.659999847
2005.290895,4.940000057
2006.284488,5.230000019
2007.298478,5.760000229
2008.28936,6.039999962
2009.300604,6.690000057
2010.30104,7.010000229
2011.299796,7.139999866
2012.295347,7.369999886
2013.292113,7.230000019
2014.301087,6.849999905
2015.292918,6.190000057
2016.296362,5.440000057
2017.301178,3.75
2018.296717,3.5
2019.295087,2.519999981
2020.297806,0.5199999809
2021.297102,0.4799999893
2022.303857,0
2023.298248,0.4799999893
2024.289211,0.5799999833
2025.292612,0.5799999833
2026.292669,0.9900000095
2027.297174,1.100000024
2028.296738,1.730000019
2029.297333,2.089999914
2030.295708,1.120000005
2031.288658,1.75999999
2032.300961,2.049999952
2033.291667,2.400000095
2034.284636,2.549999952
2035.289931,2.640000105
2036.293531,2.539999962
2037.300079,2.539999962
2038.292008,2.450000048
2039.296362,2.130000114
2040.29332,2.49000001
2041.297074,2.380000114
2042.292704,2.24000001
2043.277629,2.069999933
2044.289964,1.809999943
2045.283262,1.539999962
2046.292835,1.409999967
2047.298535,1.590000033
2048.298222,1.350000024
2049.306562,0.9399999976
2050.285749,0.2300000042
2051.292737,0
2052.292414,0
2053.295774,0
2054.291987,0
2055.286841,0
2056.288728,0
2057.286352,0
2058.303225,0
2059.278758,0.2599999905
2060.28673,0.5500000119
2061.29263,1.440000057
2062.303355,1.840000033
2063.287518,1.830000043
2064.301526,1.460000038
2065.297043,0.8500000238
2066.287783,0.6999999881
2067.293587,0.6600000262
2068.299213,0.6899999976
2069.297216,0.4699999988
2070.292557,0.7900000215
2071.288235,0.8799999952
2072.282792,0.8399999738
2073.294634,0.8000000119
2074.292603,0.9399999976
2075.292661,1.070000052
2076.288701,0.6999999881
2077.300144,0.5199999809
2078.301347,0.5199999809
2079.297895,0.6999999881
2080.298315,0.6299999952
2081.301772,0.4699999988
2082.298396,0.4699999988
2083.298482,0.7099999785
2084.294217,0.7900000215
2085.301042,0.6600000262
2086.291466,0.8100000024
2087.300816,1.269999981
2088.290734,1.940000057
2089.293034,1.879999995
2090.304626,2.50999999
2091.292803,2.859999895
2092.284733,3.289999962
2093.292288,3.5
2094.29877,3.450000048
2095.297398,3.200000048
2096.30102,3.00999999
2097.298396,2.940000057
2098.298061,2.700000048
2099.296035,3.049999952
2100.295468,2.819999933
2101.292844,2.950000048
2102.296533,2.950000048
2103.297086,2.859999895
2104.293854,2.420000076
2105.292183,2.960000038
2106.289675,2.75999999
2107.302787,2.75
2108.297515,2.720000029
2109.296185,2.660000086
2110.292366,2.50999999
2111.296768,2.230000019
2112.296519,2.059999943
2113.29651,1.419999957
2114.291205,0.9200000167
2115.286563,0
2116.291428,0
2117.290596,0
2118.301555,0
2119.290462,0
2120.294809,0
2121.297649,0
2122.306504,0
2123.298343,0
2124.298258,0
2125.293609,0
2126.293177,0
2127.287966,0
2128.290803,0
2129.293296,0
2130.294375,0
2131.292454,0
2132.302647,0
2133.294097,0
2134.296209,0
2135.291983,0
2136.294444,0
2137.301554,0
2138.3004,0
2139.304614,0
2140.285561,0
2141.295217,0
2142.288629,0
2143.286209,0
2144.293873,0
2145.294308,0
2146.302051,0
2147.285201,0
2148.296494,0
2149.28873,0
2150.287228,0
2151.292901,0
2152.2846,0
2153.285473,0
2154.303652,0
2155.299635,0
2156.28853,0
2157.296436,0
2158.295761,0
2159.31926,0
2160.297525,0
2161.301372,0
2162.296244,0
2163.294423,0
2164.298634,0
2165.29396,0
2166.294208,0
2167.290508,0
2168.279141,0
2169.300922,0
2170.297675,0
2171.292653,0
2172.289551,0
2173.297995,0
2174.302104,0
2175.294017,0
2176.294406,0
2177.297691,0.1800000072
2178.28478,0
2179.322031,0
2180.295524,0
2181.284718,0
2182.290857,0
2183.304994,0
2184.278441,0
